DRHO,DENS,GR,DTC,WELLNAME
0.11269,2.6161,-0.723742568707122,104.125,127
0.11269,2.6161,-0.6506682844104018,104.0921,127
0.11269,2.6161,-0.7525452616468323,103.6553,127
0.11269,2.6161,-0.854422238883262,103.2185,127
0.11269,2.6161,-0.972234726646474,102.8262,127
0.11269,2.6161,-1.1704317550882566,102.6583,127
0.11269,2.6161,-1.3686146437691462,102.4904,127
0.11269,2.6161,-1.5668116722109289,102.3225,127
0.11269,2.6161,-1.434124155987936,101.6715,127
0.11269,2.6161,-1.2582538099967184,100.9574,127
0.11269,2.6161,-1.0823693242446082,100.2433,127
0.11269,2.6161,-1.089566462539312,100.1989,127
0.11269,2.6161,-1.2169657081881995,100.5942,127
0.11269,2.6161,-1.344364953837088,100.9895,127
0.11269,2.6161,-1.3918886901995646,101.4952,127
0.11269,2.6161,-1.2718845394978873,102.2325,127
0.11269,2.6161,-1.15188038879621,102.9698,127
0.11269,2.6161,-1.0383239690618902,103.6088,127
0.11269,2.6161,-1.0716372457265717,102.0067,127
0.11269,2.6161,-1.1049505223912537,100.4045,127
0.11269,2.6161,-1.1382637990559348,98.8024,127
0.11269,2.6161,-0.9908285122212002,99.3232,127
0.11269,2.6161,-0.7866927842042195,100.5101,127
0.11269,2.6161,-0.582542916426346,101.697,127
0.11269,2.6161,-0.4894608704655653,102.5319,127
0.11269,2.6161,-0.5165385125762897,102.9859,127
0.11269,2.6161,-0.5436161546870131,103.4399,127
0.11269,2.6161,-0.6006276706089125,103.7933,127
0.11269,2.6161,-0.7777281757978501,103.7428,127
0.11269,2.6161,-0.9548145412258928,103.6924,127
0.11269,2.6161,-1.1319150464148309,103.6419,127
0.11269,2.6161,-1.283521562713096,102.6748,127
0.11269,2.6161,-1.4328515775075363,101.6266,127
0.11269,2.6161,-1.5821957320628703,100.5783,127
0.11269,2.6161,-1.6439157883622475,101.077,127
0.11269,2.6161,-1.655863886317111,102.4542,127
0.11269,2.6161,-1.6678261240328658,103.8313,127
0.11269,2.6161,-1.5747582178329789,104.4101,127
0.11269,2.6161,-1.29250031088036,103.5506,127
0.11269,2.6161,-1.0102282641668463,102.6911,127
0.11269,2.6161,-0.7417990433679028,101.8215,127
0.11269,2.6161,-0.6411663650900852,100.8289,127
0.11269,2.6161,-0.5405478265731605,99.8363,127
0.11269,2.6161,-0.4399151482953428,98.8437,127
0.11269,2.6161,-0.5247254341335262,98.7429,127
0.11269,2.6161,-0.6572574129866925,98.8717,127
0.11269,2.6161,-0.7898035316007525,99.0004,127
0.11269,2.6161,-0.831742062410364,99.0478,127
0.11269,2.6161,-0.7881491795762324,99.0184,127
0.11269,2.6161,-0.7445704365029947,98.989,127
0.11269,2.6161,-0.7373308789256104,98.8961,127
0.11269,2.6161,-0.8493319249616645,98.5948,127
0.11269,2.6161,-0.9613329709977178,98.2935,127
0.11269,2.6161,-1.0733340170337708,97.9922,127
0.11269,2.6161,-1.0305046812878793,97.3603,127
0.11269,2.6161,-0.9799974553769109,96.7119,127
0.11269,2.6161,-0.9294902294659424,96.0636,127
0.11269,2.6161,-0.8945508802985286,96.5472,127
0.11269,2.6161,-0.867204582730831,97.5835,127
0.11269,2.6161,-0.8398582851631345,98.6199,127
0.11269,2.6161,-0.846051500434412,99.2243,127
0.11269,2.6161,-0.9044628526847512,99.1564,127
0.11269,2.6161,-0.9628883446959842,99.0884,127
0.11269,2.6161,-0.9881278178905752,98.9653,127
0.11269,2.6161,-0.7456733378526748,98.3974,127
0.11269,2.6161,-0.5032188578147743,97.8295,127
0.11269,2.6161,-0.2607643777768739,97.2615,127
0.11269,2.6161,0.006618500715964,96.449,127
0.11269,2.6161,0.2791058328912941,95.5861,127
0.11269,2.6161,-0.1675409342071601,85.436,127
0.11269,2.6161,1.1433845777350922,90.454,127
0.11269,2.6161,1.3409735964584626,91.3427,127
0.11269,2.6161,1.5385626151818328,92.2314,127
0.11269,2.6161,1.7361516339052012,93.12,127
0.11269,2.6161,1.8196045026976264,93.7498,127
0.11269,2.6161,0.1228331954982302,93.9343,127
0.11269,2.6161,-0.1908149806375785,94.1377,127
0.11269,2.6161,-0.5044631567733873,94.341,127
0.11269,2.6161,-0.8181113329091951,94.5443,127
0.11269,2.6161,-0.10186174485765,94.1219,127
0.11269,2.6161,0.689823467559802,93.6536,127
0.11269,2.6161,1.4814945402163602,93.1854,127
0.11269,2.6161,2.764988916025555,92.1634,127
0.11269,2.6161,2.726132853090689,92.4008,127
0.11269,2.6161,2.687262650394929,92.6382,127
0.11269,2.6161,2.243754910214794,91.9602,127
0.11269,2.6161,1.7859377320106111,91.2498,127
0.11269,2.6161,1.3281346935673202,90.5395,127
0.11269,2.6161,1.2413307014431776,89.6562,127
0.11269,2.6161,-0.0594424621776655,94.5374,127
0.11269,2.6161,1.380706324568716,96.1177,127
0.11269,2.6161,1.2987381306700914,96.0402,127
0.11269,2.6161,1.2167699367714668,95.9627,127
0.11269,2.6161,1.1871188581781578,95.8204,127
0.11269,2.6161,1.1953340592571808,95.6312,127
0.11269,2.6161,1.2035634000970978,95.4419,127
0.11269,2.6161,1.1831173058453457,95.2628,127
0.11269,2.6161,1.0955214871111765,95.1072,127
0.11269,2.6161,1.0079115286161155,94.9516,127
0.11269,2.6161,0.9218286642975324,94.8072,127
0.11269,2.6161,0.9163000177882406,95.2642,127
0.11269,2.6161,0.9107713712789484,95.7213,127
0.11269,2.6161,0.9052285850087648,96.1783,127
0.11269,2.6161,0.6405039815638712,93.9463,127
0.11269,2.6161,0.2835457178117999,90.7573,127
0.11269,2.6161,-0.337712956558366,89.2378,127
0.11269,2.6161,-0.3442596658519773,90.6504,127
0.11269,2.6161,-0.2473033254064255,92.1928,127
0.11269,2.6161,-0.1503469849608728,93.7352,127
0.11269,2.6161,-0.053390644515321,95.2776,127
0.11269,2.6161,-0.0666254607114756,95.2495,127
0.11269,2.6161,-0.0927981581250271,95.0371,127
0.11269,2.6161,-0.1189567157776838,94.8247,127
0.11269,2.6161,0.0558814276683205,94.8299,127
0.11269,2.6161,0.3570017756526395,94.9718,127
0.11269,2.6161,0.6581221236369584,95.1137,127
0.11269,2.6161,0.73310527565428,95.0696,127
0.11269,2.6161,0.3557998959767069,94.6534,127
0.11269,2.6161,-0.0214913439399724,94.2372,127
0.11269,2.6161,-0.3701495680476618,93.8668,127
0.11269,2.6161,-0.201843994134375,94.3222,127
0.11269,2.6161,-0.0335242804601943,94.7776,127
0.11269,2.6161,0.1347954332139852,95.2331,127
0.11269,2.6161,0.0464926264351503,94.249,127
0.11269,2.6161,-0.1177406963408583,92.8389,127
0.11269,2.6161,-0.2819740191168661,91.4288,127
0.11269,2.6161,-0.211176236323971,90.9015,127
0.11269,2.6161,0.1034758628352642,91.2899,127
0.11269,2.6161,0.4181421017553912,91.6784,127
0.11269,2.6161,0.6738596775112329,91.995,127
0.11269,2.6161,0.7078375229379015,92.0409,127
0.11269,2.6161,0.7418295081254618,92.0869,127
0.11269,2.6161,0.7758073535521304,92.1329,127
0.11269,2.6161,0.591014818437223,92.4981,127
0.11269,2.6161,0.3895373654681889,92.8876,127
0.11269,2.6161,0.1880599124991528,93.2771,127
0.11269,2.6161,0.3086013741147775,93.2524,127
0.11269,2.6161,0.6038254418065777,93.0031,127
0.11269,2.6161,0.89904950949838,92.7537,127
0.11269,2.6161,1.051165057188806,92.7092,127
0.11269,2.6161,0.9569094110738792,93.0174,127
0.11269,2.6161,0.8626537649589524,93.3256,127
0.11269,2.6161,0.7842487908054483,93.5555,127
0.11269,2.6161,0.8729899301719769,92.9595,127
0.11269,2.6161,0.9617310695385054,92.3634,127
0.11269,2.6161,1.050472208905032,91.7674,127
0.11269,2.6161,1.285630572321975,91.9601,127
0.11269,2.6161,1.5560817789286654,92.3429,127
0.11269,2.6161,1.8265471252962495,92.7257,127
0.11269,2.6161,1.843331021476631,92.8961,127
0.11269,2.6161,1.6305417597929326,92.8744,127
0.11269,2.6161,1.4177524981092362,92.8526,127
0.11269,2.6161,1.1689916847129098,92.836,127
0.11269,2.6161,0.8088095554771592,92.8353,127
0.11269,2.6161,0.4486274262414063,92.8346,127
0.11269,2.6161,0.0884311572447617,92.8339,127
0.11269,2.6161,0.3560402719118934,93.1164,127
0.11269,2.6161,0.6475880017714288,93.4097,127
0.11269,2.6161,0.9391357316309662,93.7029,127
0.11269,2.6161,0.9047478331383916,93.8446,127
0.11269,2.6161,0.7186827195430846,93.9158,127
0.11269,2.6161,0.5326034661868838,93.9869,127
0.11269,2.6161,0.3881092496179616,94.0896,127
0.11269,2.6161,0.305589605044497,94.2394,127
0.11269,2.6161,0.2230558207101407,94.3891,127
0.11269,2.6161,0.1553263660310983,94.5666,127
0.11269,2.6161,0.1954550074463639,94.9461,127
0.11269,2.6161,0.2355836488616295,95.3256,127
0.11269,2.6161,0.2757264300377889,95.7051,127
0.11269,2.6161,-0.0063335202623246,96.2426,127
0.11269,2.6161,-0.3498165918830549,96.8101,127
0.11269,2.6161,-0.6932996635037862,97.3777,127
0.11269,2.6161,-0.8145056938813963,96.9377,127
0.11269,2.6161,-0.7604069687035226,95.7029,127
0.11269,2.6161,-0.7062941037647553,94.4681,127
0.11269,2.6161,-0.5817652295772123,93.5065,127
0.11269,2.6161,-0.2745223651260819,93.2535,127
0.11269,2.6161,0.0327204993250485,93.0005,127
0.11269,2.6161,0.3399633637761799,92.7475,127
0.11269,2.6161,0.3560826911945728,92.9887,127
0.11269,2.6161,0.3714526112856205,93.2312,127
0.11269,2.6161,0.3868225313766682,93.4736,127
0.11269,2.6161,0.4256503147897487,93.4872,127
0.11269,2.6161,0.4737537813488509,93.4102,127
0.11269,2.6161,0.5218572479079553,93.3332,127
0.11269,2.6161,0.5691547480961372,93.3184,127
0.11269,2.6161,0.615420045739108,93.3843,127
0.11269,2.6161,0.6616712036211851,93.4502,127
0.11269,2.6161,0.7147235864929519,93.4433,127
0.11269,2.6161,0.8048645621879201,93.0392,127
0.11269,2.6161,0.8950196776437823,92.6351,127
0.11269,2.6161,0.9851606533387486,92.231,127
0.11269,2.6161,0.9298741882458362,92.4318,127
0.11269,2.6161,0.8536467372699027,92.7199,127
0.11269,2.6161,0.7774051465330774,93.0079,127
0.11269,2.6161,0.7377855365099704,92.8972,127
0.11269,2.6161,0.7232922815943099,92.5131,127
0.11269,2.6161,0.7087848869177538,92.129,127
0.11269,2.6161,0.7091808002227681,91.9067,127
0.11269,2.6161,0.7423809588003019,92.041,127
0.11269,2.6161,0.7755811173778377,92.1752,127
0.11269,2.6161,0.6867975587286298,91.6055,127
0.11269,2.6161,0.6144019829547888,91.7522,127
0.11269,2.6161,0.4214932250871108,91.9582,127
